"","Dimension","lambda","ESS","ESS.sec","AR"
"126",12,NA,47.1022980503287,54.7873143451,0.0186
"127",12,NA,50.0934579837408,58.2666449974587,0.0207
"128",12,NA,26.7694454330497,31.0300234654833,0.0147
"129",12,NA,21.2153473428191,24.4787854255018,0.0106
"130",12,NA,19.617487255728,22.5314326596176,0.0086
"131",12,NA,18.9507548379196,21.8651095135871,0.0064
"132",12,NA,16.2106725688437,18.4495030967904,0.0065
"133",12,NA,21.6998908825092,25.0667289263106,0.0072
"134",12,NA,10.9272903978215,12.5792344506427,0.0043
"135",12,NA,12.9338458157102,14.2982100354411,0.0057
"136",12,NA,7.49282425725709,8.74725047950264,0.0031
"137",12,NA,4.65365212762925,5.39524519250565,0.0023
"138",12,NA,5.89559268959006,6.83509794955098,0.002
"139",12,NA,2.08446529369467,2.40828560655982,8e-04
"140",12,NA,6.29731632666659,6.98586370238285,0.0028
"141",12,NA,4.53986160111092,5.26940670150148,0.0018
"142",12,NA,3.51298623785897,4.01694838797534,8e-04
"143",12,NA,1.26190378232921,1.44954271385667,6e-04
"144",12,NA,3.06013907138825,3.51126259161181,0.0016
"145",12,NA,4.50098520983697,4.93830170909681,0.0015
"146",12,NA,9001,10233.9115213514,0
"147",12,NA,4.38728010742224,4.1119209738338,2e-04
"148",12,NA,9001,10119.3292072905,0
"149",12,NA,1.88150523722797,2.14165160285252,1e-04
"150",12,NA,9001,10018.4112972371,0
"151",12,NA,1.28621593629091,1.46239371366026,0.9989
"152",12,NA,5.76767039278357,6.62551619397829,0.9166
"153",12,NA,23.7756570846582,27.1247742001915,0.8275
"154",12,NA,47.0949293270055,53.1856383907124,0.7586
"155",12,NA,73.060069791155,84.2156223444415,0.6816
"156",12,NA,111.135448845204,121.27105433265,0.6057
"157",12,NA,133.13598642169,151.716388252584,0.5309
"158",12,NA,169.083960817358,192.906562481102,0.4697
"159",12,NA,176.960463104546,203.981254344962,0.402
"160",12,NA,176.526117966407,200.484909342552,0.3634
"161",12,NA,204.545605368977,215.018298368107,0.3085
"162",12,NA,215.842597280553,203.240104387994,0.2749
"163",12,NA,212.204654714804,235.928986803554,0.227
"164",12,NA,193.555987157122,211.214813882449,0.1907
"165",12,NA,195.441556557652,218.259988794932,0.1604
"166",12,NA,162.39275350395,174.549400385792,0.1231
"167",12,NA,165.591113071936,174.434825088374,0.1171
"168",12,NA,147.796148212832,160.233640953116,0.0912
"169",12,NA,142.775730414923,157.515382688554,0.082
"170",12,NA,115.524763628666,130.171957948848,0.0692
"171",12,NA,121.199328630797,138.432684661385,0.0575
"172",12,NA,94.0505013378975,106.932426308726,0.0485
"173",12,NA,79.0134545585194,87.8441696246434,0.039
"174",12,NA,76.5435485912236,84.6290971975686,0.0316
"175",12,NA,46.5289041856227,51.7881436331385,0.0215
"176",12,NA,51.3332713730385,57.8399763632551,0.0213
"177",12,NA,41.1827168583748,45.6855789949625,0.0155
"178",12,NA,35.9159746904038,40.6052726963105,0.012
"179",12,NA,36.685299220974,41.476361779394,0.0144
"180",12,NA,20.1065916779066,16.3005336086152,0.0108
"181",12,NA,22.0373228936233,19.7320995037081,0.0085
"182",12,NA,8.51837435102007,6.77981811526105,0.0027
"183",12,NA,11.0082507503031,12.0256427222278,0.0057
"184",12,NA,17.6731546812096,19.5191385830596,0.0072
"185",12,NA,15.062593618591,16.138257081332,0.0043
"186",12,NA,5.77314575455046,6.27934331285041,0.0024
"187",12,NA,1.59199567863526,1.76998109039775,0.0011
"188",12,NA,12.3233943471077,13.7621427582699,0.0055
"189",12,NA,1.99415415962303,2.23944235380016,7e-04
"190",12,NA,4.84423190160018,5.41583624633205,0.0022
"191",12,NA,9001,9919.33260658513,0
"192",12,NA,4.15867080630275,4.55293699333894,0.0015
"193",12,NA,9001,10387.3222059584,0
"194",12,NA,1.34331765916779,1.51193443329538,3e-04
"195",12,NA,2.59631106171379,2.96548022727506,6e-04
"196",12,NA,3.0246377550401,3.53098898988756,0.001
"197",12,NA,2.62890967432213,2.95218894172033,0.001
"198",12,NA,2.49209809039581,2.89918412946803,0.001
"199",12,NA,1.50885761923527,1.72138106020392,6e-04
"200",12,NA,2.56953737704378,2.95170315376062,6e-04
"201",12,NA,1.87731854546549,2.15406384640745,0.9984
"202",12,NA,6.74024068665591,7.82337071505583,0.9114
"203",12,NA,26.2134890765248,30.2150506434145,0.8373
"204",12,NA,43.4339829616001,50.1235728452395,0.7605
"205",12,NA,73.6948200309697,85.5372862311899,0.686
"206",12,NA,121.087594962882,139.896854734384,0.61
"207",12,NA,140.348417375663,160.304018546085,0.5326
"208",12,NA,157.135066996149,183.228414372823,0.4659
"209",12,NA,171.324322253888,195.463477098504,0.4114
"210",12,NA,210.474288086006,242.611570698485,0.3619
"211",12,NA,203.169726140156,233.379561170037,0.3137
"212",12,NA,203.207690529187,233.430906069545,0.2662
"213",12,NA,197.411274003418,217.305400465849,0.2299
"214",12,NA,197.650377674521,229.677561456814,0.184
"215",12,NA,175.135470388858,202.109383235293,0.1646
"216",12,NA,186.671246126841,211.050319953247,0.1325
"217",12,NA,178.518989786562,203.663489508754,0.1159
"218",12,NA,152.859317501982,171.469205013585,0.0977
"219",12,NA,115.17773439191,128.620072336159,0.0788
"220",12,NA,134.031051004164,155.573659226339,0.0728
"221",12,NA,95.4357499951069,108.507909971319,0.0545
"222",12,NA,110.788691526107,120.760876390115,0.0521
"223",12,NA,91.269801623144,103.774544355885,0.04
"224",12,NA,71.8072997976153,81.9215764636655,0.0284
"225",12,NA,62.282783390173,71.2985585162752,0.0278
"226",12,NA,50.4488240370801,55.4130594636296,0.0234
"227",12,NA,50.1561610737987,53.3937466190112,0.0222
"228",12,NA,24.0956610941228,26.3512500533791,0.0091
"229",12,NA,41.7501371523639,45.214661614159,0.0164
"230",12,NA,24.2999288535134,25.624562861851,0.0116
"231",12,NA,26.0114884709541,29.7092175670585,0.0111
"232",12,NA,23.4308691073741,26.7615615275746,0.0091
"233",12,NA,17.1186993395145,18.7206201584615,0.0065
"234",12,NA,18.2965496327998,21.0902466289016,0.0057
"235",12,NA,12.9474340480098,14.7715936391453,0.0042
"236",12,NA,6.76319910206052,7.83162061968715,0.0011
"237",12,NA,8.23627956687981,9.45041173714343,0.0032
"238",12,NA,4.36590417231668,4.99807012761738,0.0013
"239",12,NA,7.4767603587402,8.54932532693478,0.0025
"240",12,NA,2.02108418824622,2.2494578705956,0.001
"241",12,NA,1.94780869280622,2.22476495915539,8e-04
"242",12,NA,4.73392790252831,5.46302923991399,0.0019
"243",12,NA,2.06715709209899,2.39380041552444,7e-04
"244",12,NA,9001,10327.5791445598,0
"245",12,NA,6.66008969855617,7.67677080086878,2e-04
"246",12,NA,3.36173364384401,3.8527690134571,0.0011
"247",12,NA,8.55044221033493,9.77734210669741,1e-04
"248",12,NA,1.98760711331551,2.25729014167319,2e-04
"249",12,NA,7.92240470141446,9.07958964582262,1e-04
"250",12,NA,9001,10339.7134147026,0
"251",12,NA,1.15816013420866,1.30941607507243,0.9993
"252",12,NA,5.35558402694445,6.10992768507081,0.9168
"253",12,NA,20.6622937362757,23.7354169852067,0.8341
"254",12,NA,53.5867828417178,61.9113178924047,0.7624
"255",12,NA,78.9802279973473,90.9352177186157,0.678
"256",12,NA,111.669111176802,121.985662948201,0.6086
"257",12,NA,124.631923796379,103.208955992878,0.5409
"258",12,NA,175.72901024293,196.787867809517,0.4769
"259",12,NA,183.076665200912,205.989051665205,0.4068
"260",12,NA,200.448383959176,227.883788152391,0.3582
"261",12,NA,220.006715698445,253.882500970065,0.3099
"262",12,NA,194.261236818265,223.658215877608,0.2564
"263",12,NA,217.219585606802,240.17185759136,0.2313
"264",12,NA,199.825930921814,223.154767610193,0.1971
"265",12,NA,216.493718345667,243.941485889931,0.1685
"266",12,NA,179.917511541829,141.961316418132,0.1382
"267",12,NA,182.622084760313,203.037975983012,0.1137
"268",12,NA,160.770094806283,126.551261363141,0.0954
"269",12,NA,127.049830351727,119.972076672438,0.0756
"270",12,NA,129.25965229499,118.057320042559,0.0703
"271",12,NA,95.986565663566,105.431447758244,0.054
"272",12,NA,79.3519684551341,84.2952854338314,0.0485
"273",12,NA,74.9210165483811,85.9652314648464,0.0374
"274",12,NA,60.8431386149819,66.6839005849004,0.031
"275",12,NA,43.794925172057,48.3691453191904,0.023
"276",12,NA,52.8461791290436,59.1474660338646,0.023
"277",12,NA,42.3005953922205,48.5361870610073,0.0166
"278",12,NA,34.1945852234553,37.1523113665864,0.0116
"279",12,NA,22.6192023154852,24.6552273174415,0.014
"280",12,NA,29.3480402503151,33.8280160507529,0.0098
"281",12,NA,26.5164643679755,30.7418334750739,0.01
"282",12,NA,11.7218311392547,13.5427315606051,0.0064
"283",12,NA,14.1580532368638,16.3574073832995,0.0055
"284",12,NA,6.71236767783935,7.70160095608513,0.0028
"285",12,NA,4.81256764631318,5.50921325713154,0.002
"286",12,NA,13.8483445068915,16.147902496416,0.0051
"287",12,NA,13.0108597736813,14.9117496250825,0.0035
"288",12,NA,1.97337677044389,2.19398670127269,0.001
"289",12,NA,11.4456454850081,12.4488477926136,0.0041
"290",12,NA,5.556736943821,6.07688747389474,0.002
"291",12,NA,9001,9963.0643912354,0
"292",12,NA,24.4852494849303,26.28986056342,1e-04
"293",12,NA,7.2797682648738,8.1205998895305,0.0019
"294",12,NA,1.75844939439593,2.03627719118066,8e-04
"295",12,NA,3.35484809532249,3.91648383546429,0.001
"296",12,NA,2.76140672935733,3.21247294751629,6e-04
"297",12,NA,2.1376949375124,2.4753955026671,1e-04
"298",12,NA,9001,10507.8707735197,0
"299",12,NA,2.09105107174224,2.41309807054392,2e-04
"300",12,NA,9001,10386.9163911252,0
"301",12,NA,1.7076603174023,1.95268709469935,0.9986
"302",12,NA,5.95562174670301,6.93649779536671,0.917
"303",12,NA,21.5367230802907,24.7107185605265,0.8272
"304",12,NA,47.2709296724781,53.9288172323679,0.7519
"305",12,NA,74.9148912736111,85.1758698583886,0.68
"306",12,NA,104.264489906386,121.018945820681,0.6025
"307",12,NA,135.045354183237,153.194811162075,0.531
"308",12,NA,162.992640442094,187.227978613253,0.4731
"309",12,NA,184.686143059863,211.668603175059,0.411
"310",12,NA,207.10278448183,237.632104117244,0.3594
"311",12,NA,206.829953044669,230.457864407783,0.3097
"312",12,NA,230.197277464196,268.430639425367,0.2704
"313",12,NA,231.957041970436,268.298933604317,0.2277
"314",12,NA,209.25512087122,240.920815578785,0.1876
"315",12,NA,200.999627133753,231.689461323401,0.1668
"316",12,NA,181.69351097346,207.520973911947,0.1341
"317",12,NA,179.004612433714,205.62076703285,0.1134
"318",12,NA,162.35517299818,186.288182799694,0.0906
"319",12,NA,132.229070751399,152.069221467704,0.081
"320",12,NA,135.650640038606,154.585891841635,0.0705
"321",12,NA,113.069049187317,128.703871185546,0.0557
"322",12,NA,93.6215705605386,106.807727344234,0.0481
"323",12,NA,102.002664299989,118.52673267572,0.0459
"324",12,NA,71.9693233376604,82.5754882475368,0.0313
"325",12,NA,55.4430190592931,63.7595570463798,0.0251
"326",12,NA,41.3597255062972,47.8396588945682,0.0228
"327",12,NA,29.4355225314712,33.6974418526648,0.0129
"328",12,NA,28.26265391989,32.2810712269661,0.0123
"329",12,NA,31.018352877968,35.3068282949495,0.0116
"330",12,NA,18.105121452077,20.869468868936,0.0086
"331",12,NA,24.9008982064237,19.9607513907756,0.0117
"332",12,NA,30.3447844329133,33.5880905418884,0.0115
"333",12,NA,18.6228006451052,19.5966371315907,0.0057
"334",12,NA,10.1038644289985,7.22202910067531,0.0038
"335",12,NA,10.9348000542341,10.5745453068467,0.0033
"336",12,NA,1.75815918440336,1.61904596816332,8e-04
"337",12,NA,1.66249313928714,1.85245100332915,4e-04
"338",12,NA,9.9413281365156,11.4067530638535,0.0023
"339",12,NA,7.34174918617872,8.05532344567887,0.0029
"340",12,NA,3.4219984530393,3.8172397972183,4e-04
"341",12,NA,2.35448808782464,2.64112086722137,7e-04
"342",12,NA,4.41337005808208,4.95064885460518,0.0024
"343",12,NA,2.69689188912797,2.93015864628976,2e-04
"344",12,NA,2.81260977365023,3.07252717197677,0.0015
"345",12,NA,9001,6489.22301994795,0
"346",12,NA,9001,9886.89492421334,0
"347",12,NA,9001,10187.9346716677,0
"348",12,NA,3.68196818255678,4.16263085662112,1e-04
"349",12,NA,1.31367628473162,1.49870139539554,3e-04
"350",12,NA,4.13923935570237,4.49228323461357,1e-04
"351",12,NA,1.36183521644486,1.4543803643915,0.9979
"352",12,NA,6.50987782698432,6.91538270066484,0.9184
"353",12,NA,17.0395643318857,18.4727168866522,0.8269
"354",12,NA,46.1650535080788,48.9904307977029,0.7464
"355",12,NA,73.869433171145,83.3256306561162,0.6817
"356",12,NA,115.744625035018,130.855887017968,0.6168
"357",12,NA,138.801332020026,158.893240578012,0.547
"358",12,NA,166.092418167684,190.35226810188,0.4663
"359",12,NA,189.05504995883,215.688722383528,0.4141
"360",12,NA,194.565308782668,221.464842286477,0.3555
"361",12,NA,204.637750009692,230.057478234031,0.3095
"362",12,NA,200.122392029492,219.088182284389,0.2586
"363",12,NA,208.446347425919,235.925770087354,0.2273
"364",12,NA,207.111844154205,168.857912296554,0.1916
"365",12,NA,203.885053457287,186.553838950295,0.1627
"366",12,NA,188.737629903489,178.39093974652,0.1406
"367",12,NA,172.189821729357,191.015357062231,0.1087
"368",12,NA,142.142959832188,159.984260277641,0.0988
"369",12,NA,132.843521213176,151.043522708601,0.0684
"370",12,NA,132.051798282804,143.785213092607,0.0641
"371",12,NA,109.80466518681,118.531683850676,0.0575
"372",12,NA,92.2688297325405,91.3428795504068,0.0469
"373",12,NA,90.7631770880308,92.9727717755231,0.0405
"374",12,NA,73.5301475639244,81.8408395235514,0.0311
"375",12,NA,57.9352886329492,65.5750400818462,0.0231
"376",12,NA,40.9301442595433,36.9452683892192,0.0144
"377",12,NA,29.5940570289499,29.3841375056584,0.0147
"378",12,NA,20.2178510546887,20.4386937983094,0.0103
"379",12,NA,23.7692581505373,26.7217747646142,0.0134
"380",12,NA,26.9599977491659,30.7580312952139,0.0104
"381",12,NA,23.5120815094315,26.3448664250087,0.0078
"382",12,NA,21.9165757863227,24.8908594445978,0.0072
"383",12,NA,13.2857982714062,15.0542338729526,0.0058
"384",12,NA,14.7249464721592,16.8949111082318,0.006
"385",12,NA,11.0135361973747,12.55082274781,0.0051
"386",12,NA,8.03282375570685,9.10206038696773,0.0049
"387",12,NA,1.14352878910728,1.31510096900712,2e-04
"388",12,NA,7.14905582811807,7.65108885098583,0.0019
"389",12,NA,5.82611534438304,6.77795088870923,0.003
"390",12,NA,1.85846455923019,2.04355996141926,6e-04
"391",12,NA,3.45798891930179,3.99054320958048,0.0014
"392",12,NA,1.94901964739316,2.22859203545007,9e-04
"393",12,NA,28.8552251461553,32.8082907039569,4e-04
"394",12,NA,1.16893422940552,1.32752888304252,4e-04
"395",12,NA,1.81205784744163,2.08865684098404,7e-04
"396",12,NA,4.69865846085721,5.36043068644907,0.0015
"397",12,NA,0.997053434255855,1.13747999660358,5e-04
"398",12,NA,9001,10471.5609774769,0
"399",12,NA,1.76983957833016,1.99639655273226,1e-04
"400",12,NA,3.33960742187134,3.8057550316282,1e-04
"401",12,NA,2.59113389759836,2.92950727557857,0.9988
"402",12,NA,3.3998327926552,3.93235660454696,0.9148
"403",12,NA,19.2111135461099,22.2720260636659,0.8349
"404",12,NA,46.0235314825005,52.6854461025713,0.7585
"405",12,NA,80.580590519391,92.4585602228561,0.6768
"406",12,NA,108.764610493919,123.525115919398,0.6037
"407",12,NA,136.738112717816,157.068767866366,0.5422
"408",12,NA,161.746565007907,185.582802164501,0.4687
"409",12,NA,191.37718576659,220.589684167098,0.42
"410",12,NA,207.873789660906,242.680463633218,0.3547
"411",12,NA,202.403990401646,234.114040810123,0.3106
"412",12,NA,210.769694459212,235.892695290577,0.2652
"413",12,NA,205.993302897019,218.593187095132,0.2303
"414",12,NA,193.946909863482,200.50708942478,0.1843
"415",12,NA,182.938127766682,196.419971924215,0.1565
"416",12,NA,188.487407707772,201.945673131394,0.1393
"417",12,NA,179.330253132141,198.272874659333,0.1161
"418",12,NA,163.608472735185,187.934092135216,0.103
"419",12,NA,144.575160461782,164.937486369632,0.0805
"420",12,NA,126.330549456502,145.280007180147,0.0642
"421",12,NA,106.876056959352,122.210564669605,0.0569
"422",12,NA,101.684181692036,116.93645208411,0.0457
"423",12,NA,85.119104861341,97.5512421115577,0.0413
"424",12,NA,65.2940737846305,75.3474509387977,0.031
"425",12,NA,44.5827022179893,50.0100441477818,0.0262
"426",12,NA,43.1429800305391,48.7205042658624,0.0222
"427",12,NA,55.3035393294106,64.0417138936879,0.0194
"428",12,NA,36.8262917915616,41.8700945546921,0.0145
"429",12,NA,27.6973165301679,32.1107022286443,0.0109
"430",12,NA,7.11329675296157,8.18029321623968,0.0052
"431",12,NA,22.0225657807718,25.1815666838019,0.0109
"432",12,NA,17.0630080426113,19.356719156928,0.0075
"433",12,NA,17.3004686280543,19.8053038285324,0.0068
"434",12,NA,14.8777026028199,17.2677690279044,0.0072
"435",12,NA,6.02256332547864,6.95007987116679,0.0027
"436",12,NA,7.57340845999698,8.73948218132273,0.0015
"437",12,NA,8.375307422983,9.30113331855382,0.0042
"438",12,NA,3.89189651054094,4.4861088298206,0.0011
"439",12,NA,3.74814194378164,4.31035008120435,0.0019
"440",12,NA,6.12428751620713,7.05911873601454,0.0024
"441",12,NA,1.61259428259814,1.83767621549619,2e-04
"442",12,NA,2.23754321293542,2.54985466903366,7e-04
"443",12,NA,2.66643282099003,2.9910286087814,3e-04
"444",12,NA,4.20999092041935,4.80839036324341,0.001
"445",12,NA,15.1588500452388,17.2937850022958,1e-04
"446",12,NA,9001,10292.4324198179,0
"447",12,NA,3.43712890355237,3.58557942698466,2e-04
"448",12,NA,9001,10605.244259567,0
"449",12,NA,1.16729974664419,1.33915181113313,3e-04
"450",12,NA,9001,10349.8300851554,0
"451",12,NA,1.26835981104346,1.4484600333313,0.9982
"452",12,NA,7.38978715615134,8.46804855436561,0.9198
"453",12,NA,26.9059579070709,30.9730254486584,0.8355
"454",12,NA,53.3239042791892,59.8058367082769,0.759
"455",12,NA,65.533351117753,74.6663977536515,0.6782
"456",12,NA,111.508118732905,128.95334382918,0.6073
"457",12,NA,134.622653221233,154.796352452701,0.532
"458",12,NA,158.243985720126,183.006798139575,0.4716
"459",12,NA,186.753688235505,213.996522074112,0.4135
"460",12,NA,195.562341340933,227.212907148601,0.3575
"461",12,NA,204.684475037444,235.086256013655,0.3046
"462",12,NA,214.214981923435,248.013577531717,0.2608
"463",12,NA,191.169354538583,219.565057659163,0.2295
"464",12,NA,220.274259491235,254.44227639943,0.193
"465",12,NA,219.4405390909,240.204275569616,0.1669
"466",12,NA,168.853601470927,196.175543921547,0.1402
"467",12,NA,164.360243114388,190.29344520989,0.1096
"468",12,NA,152.045226640196,175.838268571619,0.0939
"469",12,NA,146.94200103494,169.350252632184,0.0835
"470",12,NA,127.525976251364,146.133794004797,0.071
"471",12,NA,99.8778955779447,109.325099451534,0.0541
"472",12,NA,91.8419627130372,105.722723210245,0.0483
"473",12,NA,62.9403314689429,72.619752881168,0.0318
"474",12,NA,56.3520412678777,64.5007356144305,0.0311
"475",12,NA,54.2522157599137,60.1055948902963,0.0281
"476",12,NA,46.3565481594406,53.5471957337428,0.0189
"477",12,NA,45.155274015008,48.5793362054843,0.0161
"478",12,NA,24.9391681558348,27.478086412271,0.0119
"479",12,NA,21.7880519982395,22.8750279157576,0.0086
"480",12,NA,25.2806045858147,26.2962665852329,0.0098
"481",12,NA,15.9165253837981,11.6763331853124,0.0076
"482",12,NA,8.781863650758,6.53802121270671,0.0054
"483",12,NA,10.9959231166612,12.2522419098053,0.0055
"484",12,NA,13.0757923807498,14.0997412878373,0.0048
"485",12,NA,12.0872665294884,13.14660757951,0.0037
"486",12,NA,7.72628551881811,8.35818981232364,0.0023
"487",12,NA,6.66974357054417,7.42354516389892,0.003
"488",12,NA,4.42969268008993,4.8128075379471,0.0012
"489",12,NA,4.52270232953186,5.00606929045406,0.0017
"490",12,NA,3.4127156131411,3.77328268898029,0.0012
"491",12,NA,1.24278953297776,1.37865585035286,8e-04
"492",12,NA,4.50612520188102,5.0888209073825,0.0013
