"","Dimension","lambda","ESS","ESS.sec","AR"
"193",1,8.57157142857143,800.498750655291,943.172614618079,0.1482
"194",1,8.77563265306122,1024.11016623218,1258.39277753819,0.1467
"195",1,8.97969387755102,869.592600029384,1067.18232762251,0.1334
"196",1,9.18375510204082,927.499561168481,1142.44071145957,0.1286
"197",1,9.38781632653061,909.772608864857,1126.14016712459,0.1357
"198",1,9.59187755102041,1014.26379733544,1250.84959075752,0.1338
"199",1,9.7959387755102,897.449653708507,1097.37865114128,0.1275
"200",1,10,883.230840471816,951.227325196771,0.1288
"201",1,0.001,9.96733581247508,11.9688375521042,0.9998
"202",1,0.205061224489796,93.4315501905344,106.3353214045,0.9374
"203",1,0.409122448979592,321.575184705868,368.497386504324,0.871
"204",1,0.613183673469388,558.423658651853,659.479619859437,0.8097
"205",1,0.817244897959184,760.16027930274,896.697734625342,0.7462
"206",1,1.02130612244898,1300.13375166291,1595.5556854738,0.6922
"207",1,1.22536734693878,1607.74734620574,1977.97021954144,0.6481
"208",1,1.42942857142857,1668.03767739963,2052.13844634189,0.609
"209",1,1.63348979591837,1968.70701522007,2418.9985914241,0.5708
"210",1,1.83755102040816,2143.47989816758,2537.35624249027,0.5207
"211",1,2.04161224489796,2211.6098399142,2701.00496747598,0.4966
"212",1,2.24567346938776,2202.87392275209,2723.50806709809,0.4599
"213",1,2.44973469387755,2249.29412922441,2730.39858516447,0.4373
"214",1,2.65379591836735,2246.61842415585,2791.25668241573,0.4209
"215",1,2.85785714285714,2263.76380077264,2812.56187311391,0.3877
"216",1,3.06191836734694,2102.84085354723,2574.4361250145,0.3704
"217",1,3.26597959183673,2094.4933235212,2576.80127958561,0.3468
"218",1,3.47004081632653,2023.91068372359,2465.76360053637,0.3305
"219",1,3.67410204081633,1916.18310391387,2357.43287579588,0.3225
"220",1,3.87816326530612,1707.89712269558,2080.78387356726,0.3047
"221",1,4.08222448979592,1958.2127418908,2406.10120093953,0.2938
"222",1,4.28628571428572,1869.07600602435,2059.42225864246,0.2853
"223",1,4.49034693877551,1795.14834713109,2195.05734221299,0.2582
"224",1,4.69440816326531,1801.90307833858,2230.43124565631,0.246
"225",1,4.8984693877551,1614.61855936026,1988.79444575424,0.2463
"226",1,5.1025306122449,1491.65644426021,1828.34426064213,0.2414
"227",1,5.30659183673469,1502.54999052801,1841.76660259845,0.2389
"228",1,5.51065306122449,1436.94770827166,1754.92001687503,0.2235
"229",1,5.71471428571429,1557.26339291488,1904.17769835189,0.2126
"230",1,5.91877551020408,1232.99211760029,1520.65273008573,0.2049
"231",1,6.12283673469388,1479.70462586034,1824.85851369424,0.2011
"232",1,6.32689795918367,1283.86879005137,1583.39674883401,0.1906
"233",1,6.53095918367347,1263.95236392302,1547.41364306855,0.1864
"234",1,6.73502040816327,1319.00768468071,1620.69709035071,0.1857
"235",1,6.93908163265306,1189.91979502807,1453.23068258436,0.1734
"236",1,7.14314285714286,1172.30101549114,1426.50073485976,0.1779
"237",1,7.34720408163265,1181.69844495835,1457.38995320105,0.175
"238",1,7.55126530612245,1182.07141994638,1457.81007852961,0.1631
"239",1,7.75532653061225,1019.76822587169,1233.40821708682,0.157
"240",1,7.95938775510204,918.442611668565,1104.19604682521,0.1518
"241",1,8.16344897959184,1097.89120759176,1321.48516215397,0.1552
"242",1,8.36751020408163,1016.87586885088,1255.65815590828,0.145
"243",1,8.57157142857143,991.307981463987,1224.05327621061,0.1442
"244",1,8.77563265306122,1121.32514041597,1403.64938621314,0.1465
"245",1,8.97969387755102,911.564085608893,1139.65454568712,0.1364
"246",1,9.18375510204082,935.240741510454,1092.91074328383,0.1377
"247",1,9.38781632653061,923.42201696579,1120.93395695764,0.1341
"248",1,9.59187755102041,922.681039157795,1139.34588474771,0.1304
"249",1,9.7959387755102,871.01908525414,1068.96859629659,0.1325
"250",1,10,924.875403119314,1033.80749903326,0.1254
"251",1,0.001,5.22784968939814,6.28517327821126,0.9996
"252",1,0.205061224489796,117.29258568334,139.014574043733,0.9386
"253",1,0.409122448979592,330.687747732534,392.857925877734,0.8742
"254",1,0.613183673469388,660.709107804085,788.640937422196,0.8184
"255",1,0.817244897959184,944.171302036988,1137.85626596467,0.7613
"256",1,1.02130612244898,1258.01627068847,1543.86628401793,0.7041
"257",1,1.22536734693878,1502.01201505542,1836.54612877173,0.6549
"258",1,1.42942857142857,1712.90067321811,2094.49206486518,0.6021
"259",1,1.63348979591837,2044.2147726281,2478.3623719545,0.5693
"260",1,1.83755102040816,2242.04725735616,2751.48835298519,0.5224
"261",1,2.04161224489796,2274.10124817533,2757.07740831325,0.4978
"262",1,2.24567346938776,2142.10535350001,2625.62474030745,0.4633
"263",1,2.44973469387755,2310.08714123836,2831.52033129002,0.4335
"264",1,2.65379591836735,2393.72356379893,2902.10943911733,0.4136
"265",1,2.85785714285714,2104.99266435825,2545.9848959467,0.3809
"266",1,3.06191836734694,2131.29292656493,2487.70393613357,0.3699
"267",1,3.26597959183673,2375.02843052104,2814.768177926,0.3548
"268",1,3.47004081632653,1974.65253737409,2329.3330434993,0.3378
"269",1,3.67410204081633,1993.34289551428,2387.90303053927,0.3094
"270",1,3.87816326530612,1784.31764467735,2147.76430585982,0.309
"271",1,4.08222448979592,1752.0621080617,2059.49249147796,0.2815
"272",1,4.28628571428572,1617.30577543603,1965.61245825123,0.2788
"273",1,4.49034693877551,1863.90513351726,2042.50149237137,0.2758
"274",1,4.69440816326531,1796.06385537571,2177.5120124622,0.2532
"275",1,4.8984693877551,1694.90236177889,2072.47934662483,0.2417
"276",1,5.1025306122449,1535.64076421387,1866.35988282638,0.2415
"277",1,5.30659183673469,1524.27679795005,1808.65538484907,0.2272
"278",1,5.51065306122449,1651.43196223534,1980.62148912498,0.2169
"279",1,5.71471428571429,1458.59427012351,1734.82114432866,0.2195
"280",1,5.91877551020408,1363.96097989887,1649.69887287674,0.2119
"281",1,6.12283673469388,1495.16937345951,1719.18593655267,0.208
"282",1,6.32689795918367,1244.88703537837,1484.20457749474,0.1916
"283",1,6.53095918367347,1199.35180940213,1383.84480843773,0.1862
"284",1,6.73502040816327,1127.12571536505,1378.21910089203,0.1841
"285",1,6.93908163265306,1101.59457888618,1347.00070451624,0.1818
"286",1,7.14314285714286,1217.29491974529,1488.47602006071,0.1755
"287",1,7.34720408163265,1294.23449135743,1578.65250215083,0.1738
"288",1,7.55126530612245,1152.49678588979,1400.65324667476,0.1627
"289",1,7.75532653061225,1202.52730814757,1454.40389981579,0.1617
"290",1,7.95938775510204,1145.63831274252,1397.40116729076,0.151
"291",1,8.16344897959184,1035.8479376793,1274.33447081079,0.1541
"292",1,8.36751020408163,1074.87263214679,1307.89985767481,0.1481
"293",1,8.57157142857143,949.143201606354,1150.76254431578,0.1413
"294",1,8.77563265306122,1083.82678957154,1312.42502000932,0.1451
"295",1,8.97969387755102,947.610849280738,1160.12788642926,0.1427
"296",1,9.18375510204082,1026.00822682289,1260.68147077572,0.1431
"297",1,9.38781632653061,911.451786891325,1110.4350571397,0.1344
"298",1,9.59187755102041,955.491371546368,1172.63959303759,0.1365
"299",1,9.7959387755102,975.890033650368,1184.58397160014,0.1332
"300",1,10,761.611071308104,926.723619212305,0.128
"301",1,0.001,33.9348413416244,37.1454395124092,0.9993
"302",1,0.205061224489796,80.410550734289,98.927003930206,0.9248
"303",1,0.409122448979592,330.542028706991,400.7570460667,0.8676
"304",1,0.613183673469388,576.843590807992,711.421816114532,0.8098
"305",1,0.817244897959184,882.987415083941,1108.07092668403,0.7485
"306",1,1.02130612244898,1235.42107242111,1534.97402546617,0.6933
"307",1,1.22536734693878,1585.40305843947,1894.62241524052,0.6502
"308",1,1.42942857142857,1964.73376929717,2379.21396882804,0.6092
"309",1,1.63348979591837,1982.03520585912,2408.89085570654,0.5577
"310",1,1.83755102040816,2361.91266445902,2923.73780222249,0.5218
"311",1,2.04161224489796,2234.40803294024,2765.90380745229,0.4962
"312",1,2.24567346938776,2355.46271212433,2912.08034051571,0.4586
"313",1,2.44973469387755,2265.07645082358,2694.10731658764,0.4316
"314",1,2.65379591836735,2302.62786243394,2758.40752902254,0.4033
"315",1,2.85785714285714,2021.04107462701,2453.32347689212,0.3802
"316",1,3.06191836734694,2399.13094827348,2905.24905225433,0.3694
"317",1,3.26597959183673,2235.41455181843,2661.98705017973,0.3514
"318",1,3.47004081632653,2080.92838522126,2516.81314833174,0.3326
"319",1,3.67410204081633,2124.77319151915,2576.1257384602,0.3238
"320",1,3.87816326530612,1893.72770120074,2338.41465428316,0.3031
"321",1,4.08222448979592,1948.10233932384,2399.58105641024,0.2868
"322",1,4.28628571428572,1751.5303913802,2198.01602086208,0.2832
"323",1,4.49034693877551,1899.38762725256,2264.46481096773,0.259
"324",1,4.69440816326531,1750.27506627583,2119.51061405384,0.2587
"325",1,4.8984693877551,1715.15808987874,2094.69610650167,0.2436
"326",1,5.1025306122449,1621.98009968095,1964.15129018473,0.2349
"327",1,5.30659183673469,1400.63532595934,1723.10800840527,0.223
"328",1,5.51065306122449,1381.14081211316,1688.81998040601,0.2251
"329",1,5.71471428571429,1581.43607331796,1738.61559408171,0.2194
"330",1,5.91877551020408,1578.08128922165,1936.71858119281,0.2114
"331",1,6.12283673469388,1380.65336652535,1706.90195082828,0.197
"332",1,6.32689795918367,1250.72417527628,1536.7936668978,0.1887
"333",1,6.53095918367347,1312.65058171832,1607.03132900215,0.1797
"334",1,6.73502040816327,1267.09674314883,1547.43298082989,0.1874
"335",1,6.93908163265306,1362.15553016197,1665.60774168302,0.1808
"336",1,7.14314285714286,1144.02303566088,1405.7373426477,0.1793
"337",1,7.34720408163265,1156.62667180871,1421.22635211829,0.1699
"338",1,7.55126530612245,1091.50849213434,1349.47744756483,0.1595
"339",1,7.75532653061225,1161.42365183973,1421.84435093494,0.1631
"340",1,7.95938775510204,1032.31226672231,1254.63340519382,0.1613
"341",1,8.16344897959184,1131.15366502114,1395.0530221663,0.1576
"342",1,8.36751020408163,1140.12870719863,1392.37253876609,0.1512
"343",1,8.57157142857143,1068.32053346887,1312.67163964556,0.1468
"344",1,8.77563265306122,921.859266577981,1104.29292875999,0.1449
"345",1,8.97969387755102,964.325900173318,1116.48353776709,0.1425
"346",1,9.18375510204082,1052.32528353653,1263.62015977244,0.1386
"347",1,9.38781632653061,895.531687827932,1063.85877697463,0.1361
"348",1,9.59187755102041,1022.09970677608,1171.23958288042,0.1319
"349",1,9.7959387755102,993.833541826934,1191.93572456463,0.133
"350",1,10,818.934084699189,1002.59298657759,0.1207
"351",1,0.001,5.62715248105984,6.88894530081263,0.9998
"352",1,0.205061224489796,89.5085476968457,105.214557959717,0.9329
"353",1,0.409122448979592,309.024121384774,376.032376002069,0.8663
"354",1,0.613183673469388,605.957611938528,741.828708306446,0.8069
"355",1,0.817244897959184,982.485659170687,1202.82358458607,0.7483
"356",1,1.02130612244898,1395.42939365872,1540.9249273592,0.7019
"357",1,1.22536734693878,1596.38535518249,1567.73202689495,0.6398
"358",1,1.42942857142857,1849.38945872231,2189.29796062116,0.6097
"359",1,1.63348979591837,2039.16880526356,2200.89958714085,0.5638
"360",1,1.83755102040816,2071.33755160917,2341.46269484688,0.5318
"361",1,2.04161224489796,2096.91608424582,2343.95206716192,0.4933
"362",1,2.24567346938776,2410.57729593812,2972.96755149628,0.4662
"363",1,2.44973469387755,2172.98365386986,2726.90184467005,0.4372
"364",1,2.65379591836735,2317.51330286111,2886.59691461496,0.4112
"365",1,2.85785714285714,2246.46397700379,2649.96634781345,0.3877
"366",1,3.06191836734694,2076.43045467603,2487.35089106649,0.3692
"367",1,3.26597959183673,2153.1693111725,2619.97900039457,0.3583
"368",1,3.47004081632653,2247.74246890745,2765.33895148262,0.3358
"369",1,3.67410204081633,2104.6353381045,2521.22457874622,0.3187
"370",1,3.87816326530612,1908.22228177189,2353.32815524295,0.3033
"371",1,4.08222448979592,2040.37056010345,2522.60112345457,0.296
"372",1,4.28628571428572,1834.33676773545,2256.73735848688,0.2745
"373",1,4.49034693877551,1715.87044931954,2129.28094366315,0.2695
"374",1,4.69440816326531,1432.0167984012,1755.25182883283,0.2565
"375",1,4.8984693877551,1649.20348904448,2041.42691775731,0.2415
"376",1,5.1025306122449,1815.65927571029,2253.03090746901,0.2305
"377",1,5.30659183673469,1682.58844179716,2080.25422807159,0.2336
"378",1,5.51065306122449,1812.98846837884,2238.7135211106,0.2195
"379",1,5.71471428571429,1427.6367902455,1754.17233644746,0.2115
"380",1,5.91877551020408,1546.0146718159,1899.64728982559,0.2056
"381",1,6.12283673469388,1483.227908198,1831.52090660805,0.2086
"382",1,6.32689795918367,1287.12256488265,1599.15617114204,0.1876
"383",1,6.53095918367347,1212.99937260227,1508.93452563765,0.1869
"384",1,6.73502040816327,1389.94549314384,1546.74180933931,0.1894
"385",1,6.93908163265306,1291.2377738545,1598.38331961831,0.1781
"386",1,7.14314285714286,1154.53178843315,1423.88528671798,0.1774
"387",1,7.34720408163265,1147.38361444181,1413.27960452867,0.1645
"388",1,7.55126530612245,1159.33631598238,1438.60765054974,0.1762
"389",1,7.75532653061225,1130.57695809351,1396.00340601274,0.157
"390",1,7.95938775510204,1024.7200161409,1263.78643139229,0.1591
"391",1,8.16344897959184,1003.25024294993,1241.89209217584,0.1512
"392",1,8.36751020408163,1033.61562172678,1273.19362450541,0.146
"393",1,8.57157142857143,1022.22162933118,1242.37250494856,0.1528
"394",1,8.77563265306122,958.832111063131,1181.07631610402,0.1417
"395",1,8.97969387755102,1030.86866885337,1295.27102227938,0.1426
"396",1,9.18375510204082,964.933658190335,1207.84891067827,0.1378
"397",1,9.38781632653061,903.433011818939,1125.31317929449,0.1326
"398",1,9.59187755102041,935.923965755259,1131.96736735867,0.1236
"399",1,9.7959387755102,790.057017772974,950.983289006083,0.1265
"400",1,10,902.925043606676,1104.07124391527,0.1269
"401",1,0.001,2.72928732989733,3.39106354750088,1
"402",1,0.205061224489796,93.9699474293899,116.751862524976,0.9335
"403",1,0.409122448979592,314.209410810526,395.791105908271,0.8705
"404",1,0.613183673469388,584.521807078241,734.442004343,0.8132
"405",1,0.817244897959184,964.823242240507,1162.74435997669,0.7564
"406",1,1.02130612244898,1251.67673235772,1523.08593516563,0.6966
"407",1,1.22536734693878,1561.64339829249,1909.53622868225,0.6447
"408",1,1.42942857142857,1932.08293338482,2382.84274616265,0.605
"409",1,1.63348979591837,1984.14051790722,2471.36475697326,0.5606
"410",1,1.83755102040816,2137.82447252696,2669.4135974929,0.5217
"411",1,2.04161224489796,2554.12562783157,3189.23649579746,0.499
"412",1,2.24567346938776,2328.05814468812,2622.79194302455,0.4663
"413",1,2.44973469387755,2408.55435372515,2927.19150455362,0.4382
"414",1,2.65379591836735,2339.08241866957,2884.79284306615,0.4151
"415",1,2.85785714285714,2251.71182998678,2794.12768688067,0.3803
"416",1,3.06191836734694,2085.73129681694,2591.37941467281,0.3703
"417",1,3.26597959183673,2041.08736067498,2548.63559714088,0.3475
