"","Dimension","L","Stepsize","ESS","ESS.L","AR"
"100",500,10,0.25,2235.4608301387,223.54608301387,0.6853
"101",500,11,0.227272727272727,2555.62280659106,232.329346053732,0.7301
"102",500,12,0.208333333333333,2671.5846016873,222.632050140608,0.7713
"103",500,13,0.192307692307692,2876.03407427788,221.233390329068,0.816
"104",500,14,0.178571428571429,3395.1854594603,242.513247104307,0.8382
"105",500,15,0.166666666666667,3321.55474076215,221.436982717477,0.8574
"106",500,16,0.15625,3492.22553423734,218.264095889833,0.8738
"107",500,17,0.147058823529412,2985.40355812303,175.611974007237,0.8892
"108",500,18,0.138888888888889,3637.1594717246,202.064415095811,0.8994
"109",500,19,0.131578947368421,3459.0660824316,182.056109601663,0.9063
"110",500,20,0.125,3562.83807930335,178.141903965168,0.9191
"111",500,21,0.119047619047619,3916.24711080206,186.487957657241,0.9274
"112",500,22,0.113636363636364,4185.26830025311,190.239468193323,0.932
"113",500,23,0.108695652173913,4177.49784114137,181.63034091919,0.9445
"114",500,24,0.104166666666667,3949.79035195077,164.574597997949,0.9432
"115",500,25,0.1,4052.50410200704,162.100164080282,0.9461
"116",500,26,0.0961538461538462,3575.14702909052,137.50565496502,0.9505
"117",500,27,0.0925925925925926,4206.00878822786,155.778103267698,0.9571
"118",500,28,0.0892857142857143,3936.90908995346,140.603896069766,0.9607
"119",500,29,0.0862068965517241,4088.22363035831,140.973228633045,0.963
"120",500,30,0.0833333333333333,4112.85626697892,137.095208899297,0.9672
"121",500,1,2.5,0,0,0
"122",500,2,1.25,0,0,0
"123",500,3,0.833333333333333,0,0,0
"124",500,4,0.625,0,0,0
"125",500,5,0.5,37.3102218789598,7.46204437579196,0.0331
"126",500,6,0.416666666666667,227.895857066322,37.982642844387,0.1834
"127",500,7,0.357142857142857,665.403097889205,95.0575854127435,0.362
"128",500,8,0.3125,1175.7972469805,146.974655872562,0.4875
"129",500,9,0.277777777777778,1609.87911992745,178.875457769717,0.6045
"130",500,10,0.25,2299.62174805456,229.962174805456,0.6764
"131",500,11,0.227272727272727,2392.11607559819,217.465097781654,0.7398
"132",500,12,0.208333333333333,3033.48210988872,252.79017582406,0.7872
"133",500,13,0.192307692307692,2819.10737356899,216.854413351461,0.814
"134",500,14,0.178571428571429,3454.26518006504,246.733227147503,0.8327
"135",500,15,0.166666666666667,3447.9551934658,229.863679564387,0.8586
"136",500,16,0.15625,3492.15735977387,218.259834985867,0.8725
"137",500,17,0.147058823529412,3736.1544023316,219.773788372447,0.8867
"138",500,18,0.138888888888889,3735.30717164641,207.517065091467,0.9047
"139",500,19,0.131578947368421,3617.95304954662,190.418581555085,0.9099
"140",500,20,0.125,4054.2549358443,202.712746792215,0.9233
"141",500,21,0.119047619047619,4078.42319608396,194.21062838495,0.9304
"142",500,22,0.113636363636364,3993.86840499467,181.539472954303,0.9363
"143",500,23,0.108695652173913,3967.24166154646,172.488767893324,0.9374
"144",500,24,0.104166666666667,4221.72999905229,175.905416627179,0.946
"145",500,25,0.1,3807.02307236881,152.280922894752,0.948
"146",500,26,0.0961538461538462,3982.63229968827,153.178165372626,0.953
"147",500,27,0.0925925925925926,3866.1208506909,143.1896611367,0.9578
"148",500,28,0.0892857142857143,4369.98583446555,156.070922659484,0.9586
"149",500,29,0.0862068965517241,4266.45810827937,147.119245113082,0.9619
"150",500,30,0.0833333333333333,3441.6833737164,114.72277912388,0.9665
"151",500,1,2.5,0,0,0
"152",500,2,1.25,0,0,0
"153",500,3,0.833333333333333,0,0,0
"154",500,4,0.625,1.52597815743406,0.381494539358515,4e-04
"155",500,5,0.5,29.9864034551341,5.99728069102683,0.0258
"156",500,6,0.416666666666667,86.1040777309855,14.3506796218309,0.1818
"157",500,7,0.357142857142857,269.898951377731,38.5569930539616,0.354
"158",500,8,0.3125,622.669237576082,77.8336546970102,0.4986
"159",500,9,0.277777777777778,1846.60906812018,205.178785346687,0.5973
"160",500,10,0.25,2345.60625884557,234.560625884557,0.6822
"161",500,11,0.227272727272727,2629.41458023067,239.037689111879,0.7283
"162",500,12,0.208333333333333,2607.05909077327,217.254924231106,0.7696
"163",500,13,0.192307692307692,2837.64653945451,218.280503034962,0.8062
"164",500,14,0.178571428571429,3252.8507598449,232.346482846064,0.8392
"165",500,15,0.166666666666667,3165.10205975387,211.006803983591,0.86
"166",500,16,0.15625,3517.23666475643,219.827291547277,0.8734
"167",500,17,0.147058823529412,3508.95460332577,206.409094313281,0.8873
"168",500,18,0.138888888888889,3434.55040646615,190.808355914786,0.9015
"169",500,19,0.131578947368421,3445.26044549663,181.329497131401,0.9144
"170",500,20,0.125,4126.70734359352,206.335367179676,0.9162
"171",500,21,0.119047619047619,3982.41363805117,189.638744669103,0.9288
"172",500,22,0.113636363636364,4025.95921158659,182.998145981209,0.9329
"173",500,23,0.108695652173913,4086.02417609123,177.653225047445,0.939
"174",500,24,0.104166666666667,4167.05181859338,173.627159108057,0.9444
"175",500,25,0.1,4007.28307243287,160.291322897315,0.948
"176",500,26,0.0961538461538462,3357.25097604041,129.125037540016,0.9553
"177",500,27,0.0925925925925926,4097.53165652338,151.760431723088,0.9569
"178",500,28,0.0892857142857143,3933.17124701788,140.47040167921,0.9638
"179",500,29,0.0862068965517241,4178.53915327897,144.08755700962,0.9619
"180",500,30,0.0833333333333333,4294.07865011098,143.135955003699,0.9652
"181",500,1,2.5,0,0,0
"182",500,2,1.25,0,0,0
"183",500,3,0.833333333333333,0,0,0
"184",500,4,0.625,0,0,0
"185",500,5,0.5,9.87821170086741,1.97564234017348,0.0155
"186",500,6,0.416666666666667,180.859696223361,30.1432827038935,0.177
"187",500,7,0.357142857142857,691.343228539783,98.7633183628262,0.3582
"188",500,8,0.3125,1128.93709293068,141.117136616335,0.506
"189",500,9,0.277777777777778,1929.11275204007,214.345861337785,0.6008
"190",500,10,0.25,2299.06444251825,229.906444251825,0.6839
"191",500,11,0.227272727272727,2469.00415946155,224.454923587414,0.7366
"192",500,12,0.208333333333333,3080.33862186275,256.694885155229,0.7773
"193",500,13,0.192307692307692,2868.01542910069,220.616571469284,0.8086
"194",500,14,0.178571428571429,3170.25280289768,226.446628778406,0.8327
"195",500,15,0.166666666666667,3471.68171382339,231.445447588226,0.8567
"196",500,16,0.15625,3717.02237441128,232.313898400705,0.8749
"197",500,17,0.147058823529412,3548.23968963449,208.719981743205,0.8854
"198",500,18,0.138888888888889,3741.69217908435,207.871787726908,0.9028
"199",500,19,0.131578947368421,3946.373685101,207.703878163211,0.916
"200",500,20,0.125,4108.06014495768,205.403007247884,0.9222
"201",500,21,0.119047619047619,3484.95678259129,165.950322980538,0.9258
"202",500,22,0.113636363636364,4228.80799720056,192.218545327298,0.9323
"203",500,23,0.108695652173913,4277.69720210485,185.986834874124,0.941
"204",500,24,0.104166666666667,4244.57349726789,176.857229052829,0.9489
"205",500,25,0.1,3932.61601317259,157.304640526904,0.9475
"206",500,26,0.0961538461538462,4106.16279578701,157.9293382995,0.9528
"207",500,27,0.0925925925925926,3992.62843824505,147.875127342409,0.9544
"208",500,28,0.0892857142857143,4368.67016700778,156.023934535992,0.9596
"209",500,29,0.0862068965517241,4195.01843610254,144.655808141467,0.9624
"210",500,30,0.0833333333333333,4081.40960574358,136.046986858119,0.9647
"211",500,1,2.5,0,0,0
"212",500,2,1.25,0,0,0
"213",500,3,0.833333333333333,0,0,0
"214",500,4,0.625,1.30783728930532,0.326959322326331,0.0011
"215",500,5,0.5,41.4774623266626,8.29549246533251,0.0464
"216",500,6,0.416666666666667,159.767999165562,26.6279998609269,0.1745
"217",500,7,0.357142857142857,645.96016898983,92.2800241414043,0.3611
"218",500,8,0.3125,1132.81797920427,141.602247400534,0.5025
"219",500,9,0.277777777777778,1881.8268911832,209.091876798133,0.6131
"220",500,10,0.25,2049.44518892474,204.944518892474,0.6772
"221",500,11,0.227272727272727,2038.68318244171,185.334834767428,0.7363
"222",500,12,0.208333333333333,2671.63678064281,222.636398386901,0.7818
"223",500,13,0.192307692307692,2895.33500449374,222.718077268749,0.8035
"224",500,14,0.178571428571429,3057.82595359076,218.416139542197,0.8339
"225",500,15,0.166666666666667,3224.87327284536,214.991551523024,0.8628
"226",500,16,0.15625,3166.70778965197,197.919236853248,0.877
"227",500,17,0.147058823529412,3652.86185790368,214.87422693551,0.8888
"228",500,18,0.138888888888889,3789.17167583308,210.509537546282,0.8992
"229",500,19,0.131578947368421,3646.15325030187,191.902802647467,0.9068
"230",500,20,0.125,4038.60177286057,201.930088643029,0.916
"231",500,21,0.119047619047619,4017.36283657826,191.302992218012,0.9273
"232",500,22,0.113636363636364,4223.35793076415,191.970815034734,0.9375
"233",500,23,0.108695652173913,4089.20794459119,177.791649764834,0.9386
"234",500,24,0.104166666666667,4146.61012016181,172.775421673409,0.9416
"235",500,25,0.1,4340.70074407271,173.628029762908,0.9476
"236",500,26,0.0961538461538462,4211.6249883485,161.985576474942,0.9503
"237",500,27,0.0925925925925926,4144.13105784219,153.486335475636,0.9591
"238",500,28,0.0892857142857143,4082.13239589641,145.790442710586,0.961
"239",500,29,0.0862068965517241,4309.69952537805,148.610328461312,0.9639
"240",500,30,0.0833333333333333,4167.88737882094,138.929579294031,0.9633
"241",500,1,2.5,0,0,0
"242",500,2,1.25,0,0,0
"243",500,3,0.833333333333333,0,0,0
"244",500,4,0.625,2.6414826444933,0.660370661123325,1e-04
"245",500,5,0.5,14.9191468303833,2.98382936607666,0.0249
"246",500,6,0.416666666666667,245.188515325449,40.8647525542415,0.19
"247",500,7,0.357142857142857,635.497941460662,90.785420208666,0.3672
"248",500,8,0.3125,1276.3910811743,159.548885146788,0.491
"249",500,9,0.277777777777778,1758.9950820411,195.443898004567,0.5966
"250",500,10,0.25,2252.98287669374,225.298287669374,0.6765
"251",500,11,0.227272727272727,2685.16480061817,244.105890965288,0.726
"252",500,12,0.208333333333333,2794.00895926953,232.834079939127,0.773
"253",500,13,0.192307692307692,3259.6972423822,250.745941721708,0.8055
"254",500,14,0.178571428571429,2949.02161797524,210.644401283946,0.832
"255",500,15,0.166666666666667,3319.84990314952,221.323326876635,0.8565
"256",500,16,0.15625,3417.87676397908,213.617297748692,0.8757
"257",500,17,0.147058823529412,3784.80074207166,222.635337768921,0.8875
"258",500,18,0.138888888888889,3474.59673187043,193.033151770579,0.9006
"259",500,19,0.131578947368421,3251.8763023161,171.151384332426,0.9107
"260",500,20,0.125,3922.21439708207,196.110719854104,0.9164
"261",500,21,0.119047619047619,3524.23186918962,167.820565199506,0.9305
"262",500,22,0.113636363636364,3955.68054699828,179.803661227195,0.9338
"263",500,23,0.108695652173913,4110.51109919462,178.717873878027,0.9412
"264",500,24,0.104166666666667,4243.45252524142,176.810521885059,0.9455
"265",500,25,0.1,4166.3261537363,166.653046149452,0.9504
"266",500,26,0.0961538461538462,3482.13529854205,133.928280713156,0.9536
"267",500,27,0.0925925925925926,4027.03468518838,149.149432784755,0.9542
"268",500,28,0.0892857142857143,4184.27332031332,149.438332868333,0.9608
"269",500,29,0.0862068965517241,3807.97510479045,131.309486372084,0.9585
"270",500,30,0.0833333333333333,4113.71892939519,137.123964313173,0.964
"271",500,1,2.5,0,0,0
"272",500,2,1.25,0,0,0
"273",500,3,0.833333333333333,0,0,0
"274",500,4,0.625,1.78643219039141,0.446608047597852,4e-04
"275",500,5,0.5,16.2281700393598,3.24563400787197,0.0259
"276",500,6,0.416666666666667,88.7934222170153,14.7989037028359,0.1722
"277",500,7,0.357142857142857,447.445770925228,63.9208244178897,0.3615
"278",500,8,0.3125,1203.60184664575,150.450230830718,0.5013
"279",500,9,0.277777777777778,1780.89284970419,197.876983300465,0.6022
"280",500,10,0.25,2291.35946016499,229.135946016499,0.6721
"281",500,11,0.227272727272727,2407.73684559451,218.885167781319,0.7334
"282",500,12,0.208333333333333,3049.40490497686,254.117075414738,0.7804
"283",500,13,0.192307692307692,3404.36024833959,261.873865256891,0.8126
"284",500,14,0.178571428571429,3077.7680915645,219.840577968893,0.837
"285",500,15,0.166666666666667,3149.14186242353,209.942790828236,0.8621
"286",500,16,0.15625,3245.40091872119,202.837557420074,0.8803
"287",500,17,0.147058823529412,3485.77152139331,205.045383611371,0.8895
"288",500,18,0.138888888888889,3647.91314496566,202.661841386981,0.8972
"289",500,19,0.131578947368421,3407.29021600717,179.331064000377,0.9094
"290",500,20,0.125,4073.17945513052,203.658972756526,0.9201
"291",500,21,0.119047619047619,3796.1224053401,180.767733587624,0.9258
"292",500,22,0.113636363636364,4212.73435663941,191.487925301791,0.9364
"293",500,23,0.108695652173913,3833.89934288573,166.69127577764,0.9404
"294",500,24,0.104166666666667,4197.75368241377,174.906403433907,0.947
"295",500,25,0.1,3955.25890080872,158.210356032349,0.9424
"296",500,26,0.0961538461538462,3804.49205467081,146.326617487339,0.9509
"297",500,27,0.0925925925925926,4236.41393058758,156.904219651392,0.9589
"298",500,28,0.0892857142857143,4191.44403702936,149.694429893906,0.9624
"299",500,29,0.0862068965517241,4216.22228678083,145.386975406235,0.9687
"300",500,30,0.0833333333333333,4142.90392737083,138.096797579028,0.9628
