"","Dimension","lambda","ESS","ESS.sec","AR"
"1",8,0.001,1.35745914588827,2.10399759262395,0.9992
"2",8,0.158842105263158,32.8757474059123,53.1641422686388,0.8246
"3",8,0.316684210526316,115.436314312021,202.667460382856,0.6591
"4",8,0.474526315789474,236.101206870997,400.139741131876,0.5258
"5",8,0.632368421052632,301.183769668106,487.72566339395,0.4046
"6",8,0.790210526315789,331.31803461984,573.185916303646,0.293
"7",8,0.948052631578947,315.853641166704,548.642724821443,0.214
"8",8,1.10589473684211,291.946760124387,526.454403520932,0.1569
"9",8,1.26373684210526,215.990312394464,394.186053526197,0.1099
"10",8,1.42157894736842,206.254853725613,368.443257701105,0.0753
"11",8,1.57942105263158,162.923950018563,296.360152995015,0.057
"12",8,1.73726315789474,106.115517839674,191.821913353174,0.0348
"13",8,1.89510526315789,82.2909402352879,144.044072022044,0.0261
"14",8,2.05294736842105,62.7730958092071,110.76250265346,0.0229
"15",8,2.21078947368421,28.5149167068776,50.7785013761641,0.0125
"16",8,2.36863157894737,41.2073836442331,72.7318341357719,0.0151
"17",8,2.52647368421053,42.391850484076,69.5798068689658,0.0086
"18",8,2.68431578947368,11.3541113153759,17.8868302734923,0.0036
"19",8,2.84215789473684,14.131473369355,24.7321436814159,0.0056
"20",8,3,9001,14885.657571283,0
"21",8,NA,1.77886207139998,3.05225271319237,0.9993
"22",8,NA,34.4746187962615,58.7200836212416,0.828
"23",8,NA,129.121297532719,230.398087436649,0.6683
"24",8,NA,227.150785902057,410.563392686155,0.5293
"25",8,NA,309.044522398139,559.326180074385,0.4046
"26",8,NA,327.3191714565,574.023574351618,0.2866
"27",8,NA,344.287388509268,616.968121526023,0.2254
"28",8,NA,285.006622677469,494.28739911786,0.1534
"29",8,NA,268.825498825955,439.882675036604,0.1168
"30",8,NA,227.058221128865,395.746300955335,0.0852
"31",8,NA,169.389193490322,302.346732543141,0.0527
"32",8,NA,110.686698134079,192.33239279933,0.0404
"33",8,NA,114.529426355622,186.925422283005,0.0348
"34",8,NA,49.2527946552497,87.8694996315153,0.0192
"35",8,NA,26.1820248104807,45.8704309924999,0.0119
"36",8,NA,34.9510838480017,61.8112046971258,0.0125
"37",8,NA,18.4018070180852,33.3627726602734,0.0064
"38",8,NA,32.7513901100295,58.3725488008674,0.0088
"39",8,NA,8.30759410837802,14.9410178278794,0.0021
"40",8,NA,11.2698021873117,20.2423379329373,0.0045
"41",8,NA,0.84140075760678,1.48549003633155,0.9992
"42",8,NA,35.8203250608839,63.0499702186232,0.8243
"43",8,NA,116.195846218049,204.416534401391,0.6671
"44",8,NA,213.474250086921,376.159998351713,0.5244
"45",8,NA,231.049288528612,398.343046431059,0.3893
"46",8,NA,305.082239692589,530.415454359957,0.292
"47",8,NA,323.657925528474,576.825560150359,0.2254
"48",8,NA,268.000011090247,480.390132695192,0.16
"49",8,NA,238.755951862605,429.370786126538,0.1136
"50",8,NA,190.430518896105,329.681838572511,0.0828
"51",8,NA,155.023811042303,273.981840117939,0.0594
"52",8,NA,128.642580143382,228.992690729545,0.0388
"53",8,NA,73.7696953283036,131.188551609956,0.0299
"54",8,NA,60.2257381852719,107.540386257856,0.0194
"55",8,NA,41.2304078648759,71.33461316444,0.0136
"56",8,NA,20.9237654226134,37.2940715802736,0.0085
"57",8,NA,28.8579881890329,51.5692317790371,0.0087
"58",8,NA,21.4463352138538,38.8381301785892,0.0066
"59",8,NA,12.6744628054313,22.7017201809934,0.0028
"60",8,NA,6.51959911697948,11.5521767354104,0.0019
"61",8,NA,1.12411830192926,1.8381308615882,0.9996
"62",8,NA,37.5414868221955,65.7119450302526,0.8264
"63",8,NA,132.946605702085,234.864752999071,0.6685
"64",8,NA,185.705005491286,327.757363507078,0.5115
"65",8,NA,291.161195434712,519.864802578934,0.3951
"66",8,NA,341.138496892588,603.796864236115,0.3003
"67",8,NA,312.252354307243,546.303523630993,0.2148
"68",8,NA,281.623300356407,502.039985573989,0.1589
"69",8,NA,231.137477192599,408.3398388725,0.1093
"70",8,NA,210.045628146425,380.109761417081,0.0779
"71",8,NA,175.338983999776,314.519002839384,0.057
"72",8,NA,135.763160607114,240.379438617216,0.0414
"73",8,NA,88.5218041760725,155.638909351571,0.0356
"74",8,NA,48.3491803240486,87.121131330897,0.0203
"75",8,NA,34.705065027225,62.3414704720249,0.0117
"76",8,NA,34.4134019168898,61.7191136963748,0.0092
"77",8,NA,21.9722648401952,39.3389597990545,0.0064
"78",8,NA,7.21776556664785,12.4853655154487,0.0025
"79",8,NA,12.396924540076,22.0478735019737,0.0043
"80",8,NA,9.45351239397378,17.1407706505234,0.0032
"81",8,NA,1.39681646526452,2.42638453799616,0.9989
"82",8,NA,32.7432284170548,58.7599777353389,0.8294
"83",8,NA,131.047901283283,229.836812270156,0.6624
