"","Dimension","lambda","ESS","ESS.sec","AR"
"53",2,NA,1206.34526552777,2372.57908868544,0.3169
"54",2,NA,1202.49391037063,2328.41010867483,0.2841
"55",2,NA,1098.75375164141,2143.76694660551,0.2613
"56",2,NA,1111.88666853138,2153.23808267786,0.2409
"57",2,NA,1112.4150591831,2126.34209018684,0.2181
"58",2,NA,952.970990668595,1833.32754096165,0.2024
"59",2,NA,889.013742430834,1644.35727871505,0.1773
"60",2,NA,951.165788340168,1854.96312636941,0.1785
"61",2,NA,1.85025842311268,3.22876221261783,1
"62",2,NA,42.7103666508351,83.6063245030785,0.9185
"63",2,NA,154.029396191781,299.937747658365,0.8374
"64",2,NA,271.650261048612,530.926798959396,0.7744
"65",2,NA,518.40646983368,999.310767197286,0.6955
"66",2,NA,703.819303462093,1373.99807669743,0.6402
"67",2,NA,830.87285457289,1557.45224426077,0.576
"68",2,NA,966.198154065781,1862.50802901435,0.5144
"69",2,NA,1090.20471261993,2076.94033095537,0.4695
"70",2,NA,1131.34940918957,2153.3637190773,0.4217
"71",2,NA,1195.77993788796,2281.89226944819,0.3835
"72",2,NA,1133.77907035599,2099.5632096327,0.3419
"73",2,NA,1143.12227018955,2204.39053102177,0.3056
"74",2,NA,1137.94408354482,2111.66453108371,0.2804
"75",2,NA,1092.73887401585,2118.77403827252,0.2615
"76",2,NA,1047.42245849217,2027.90005615053,0.2368
"77",2,NA,1031.40385731468,2037.54284864154,0.2263
"78",2,NA,989.715477424734,1954.99022112231,0.2002
"79",2,NA,914.169830517393,1756.77531328418,0.1843
"80",2,NA,931.768534909958,1823.48929551793,0.1735
"81",2,NA,2.78184354101225,5.37113175060101,0.9996
"82",2,NA,55.8065215161205,110.744838964337,0.929
"83",2,NA,184.575272558778,348.447893371705,0.8471
"84",2,NA,342.410175578608,664.713973133254,0.7716
"85",2,NA,523.568746374996,990.379228072763,0.7054
"86",2,NA,723.561028909459,1368.9704141052,0.6305
"87",2,NA,909.616122761633,1739.53068596884,0.5729
"88",2,NA,1027.59261241203,1943.62181880465,0.5214
"89",2,NA,1112.51938341741,2168.59425661463,0.4713
"90",2,NA,1155.09133882517,2178.69835963682,0.4201
"91",2,NA,1237.2138817423,2386.22792963117,0.3766
"92",2,NA,1221.94040655036,2314.67564575066,0.345
"93",2,NA,1065.94215850772,2103.45809616761,0.3076
"94",2,NA,1059.29454099326,1834.8296622174,0.2854
"95",2,NA,1125.83760946395,2203.52892229447,0.2562
"96",2,NA,1131.0375733099,2205.51724712881,0.2439
"97",2,NA,969.753068331338,1901.41264030083,0.2109
"98",2,NA,1016.43838690708,1978.17665469743,0.1928
"99",2,NA,837.191609516681,1687.44407116191,0.1821
"100",2,NA,816.895731393191,1605.0518661216,0.1599
"101",2,NA,0.921233783869904,1.78709961612814,0.9995
"102",2,NA,52.752172674589,101.392284524141,0.9186
"103",2,NA,168.878060534596,318.609632162831,0.842
"104",2,NA,351.704858948662,679.562277994667,0.7663
"105",2,NA,505.270317397352,976.109326327287,0.7018
"106",2,NA,657.809807564208,1296.89789779094,0.6242
"107",2,NA,887.013594575297,1720.06597852165,0.5671
"108",2,NA,983.16948173757,1994.08487635704,0.5207
"109",2,NA,1041.80865927282,1977.07601192609,0.4674
"110",2,NA,1089.98343835314,2153.47905313621,0.4165
"111",2,NA,1184.08081302075,2260.17059170993,0.3866
"112",2,NA,1164.80869109873,2101.1424652965,0.3502
"113",2,NA,1193.57205488578,2384.72089951457,0.3222
"114",2,NA,1211.21440342438,2341.81890212715,0.2889
"115",2,NA,1155.73203355627,2166.08844237221,0.2569
"116",2,NA,979.66371153558,1902.27069506065,0.2307
"117",2,NA,1032.91248048639,2012.30180449452,0.2209
"118",2,NA,1010.44568623064,1926.93067811271,0.1981
"119",2,NA,919.511814890774,1784.2510088889,0.1887
"120",2,NA,869.817219391608,1681.58584448686,0.1616
"121",2,NA,4.49840114626418,8.62826980672496,0.9997
"122",2,NA,46.878593406443,88.2513656212027,0.926
"123",2,NA,157.276210390004,310.396195778833,0.8424
"124",2,NA,275.494896455808,519.416418093878,0.7679
"125",2,NA,521.409150226826,981.727182243282,0.6982
"126",2,NA,667.945792450592,1271.30407690475,0.6311
"127",2,NA,926.075250309113,1779.0566760511,0.565
"128",2,NA,1007.73912243833,2030.43479389942,0.5261
"129",2,NA,1151.97887404419,2210.87171947153,0.468
"130",2,NA,1166.19921535098,2239.82157681702,0.4154
"131",2,NA,1158.98173167213,2148.95720631034,0.3724
"132",2,NA,1192.77310045384,2295.56904360835,0.352
"133",2,NA,1202.49867795892,2301.27834650265,0.3117
"134",2,NA,1165.42351015215,2264.59854580871,0.2826
"135",2,NA,903.909849031019,1774.78751616443,0.2611
"136",2,NA,1122.45923425262,2100.17511635776,0.2382
"137",2,NA,1027.22289213733,1980.2007211123,0.2263
"138",2,NA,984.616729060117,1898.06000905591,0.1928
"139",2,NA,867.868200200758,1673.22441605424,0.1833
"140",2,NA,865.844776485671,1652.90520569646,0.1689
"141",2,NA,2.46022408593999,4.68783699012973,0.9982
"142",2,NA,43.1042192074692,81.0400282571002,0.9149
"143",2,NA,169.022242915064,325.443279442929,0.8417
"144",2,NA,335.822580386869,654.956991838492,0.7681
"145",2,NA,501.065706057176,879.062745159554,0.6913
"146",2,NA,716.727180385144,1430.41367313542,0.6313
"147",2,NA,896.501247547008,1705.98718517077,0.5708
"148",2,NA,969.612413766414,1843.80745416839,0.5185
"149",2,NA,1084.21213751093,2060.3777241684,0.4702
"150",2,NA,1164.8739007001,2308.85183967826,0.4214
"151",2,NA,1297.31404715281,2524.43885425401,0.3765
"152",2,NA,1175.76059920356,2249.07197366232,0.3381
"153",2,NA,1144.97608537737,2170.57897958391,0.3142
"154",2,NA,1119.08577142629,2092.68042386797,0.2756
"155",2,NA,1107.58360760688,2155.54106845746,0.2557
"156",2,NA,1150.01707682886,2208.00482358313,0.2407
"157",2,NA,1024.0805365494,1952.06801838554,0.218
"158",2,NA,992.861612919753,1903.60544249971,0.1998
"159",2,NA,897.805345184203,1756.48339847765,0.1751
"160",2,NA,768.081967851327,1503.05749804357,0.1719
"161",2,NA,2.91836342645427,5.44365202130891,0.9999
"162",2,NA,47.1624004012066,89.4334808655119,0.9226
"163",2,NA,151.714158256299,268.898915518545,0.8419
"164",2,NA,311.948020263892,585.683847014125,0.7703
"165",2,NA,482.939960394328,886.279840841203,0.704
"166",2,NA,737.53662627401,1269.65108861983,0.6347
"167",2,NA,837.504008198568,1450.68608471631,0.5778
"168",2,NA,1041.7993731251,1787.72340916584,0.5272
"169",2,NA,1012.50243943858,1751.91044120411,0.4642
"170",2,NA,1239.18789298627,2264.49825215487,0.4211
"171",2,NA,1163.21771923578,2257.46555315947,0.3824
"172",2,NA,1210.41044311497,2340.52234690725,0.3444
"173",2,NA,1090.88383963382,2032.41400587647,0.3138
"174",2,NA,1156.68478355567,2267.54724021605,0.2778
"175",2,NA,1065.73321211636,1952.17873820178,0.2552
"176",2,NA,1111.44997933184,2140.58575463976,0.2362
"177",2,NA,1016.95028059916,1941.38901696073,0.2154
"178",2,NA,1018.17049607248,1782.19927016241,0.2062
"179",2,NA,952.298593202656,1837.85045463443,0.1853
"180",2,NA,874.197140720711,1657.51648142176,0.1726
"181",2,NA,3.4088643630302,6.48942829982976,0.9995
"182",2,NA,49.537760648008,95.6686063338066,0.9218
"183",2,NA,147.7074119316,270.026804677083,0.8453
"184",2,NA,338.386806933266,634.684123101791,0.7665
"185",2,NA,506.795185398024,971.219643082803,0.6971
"186",2,NA,647.114271714363,1229.56079562782,0.6321
"187",2,NA,725.542468245562,1359.82444078377,0.579
"188",2,NA,968.805989788521,1910.21957629962,0.5156
"189",2,NA,1007.05885639557,1842.83681982459,0.4621
"190",2,NA,1196.10722987583,2227.3543875674,0.4214
"191",2,NA,1138.64852953734,2139.79389091098,0.381
"192",2,NA,1308.63697936349,2577.07112229124,0.3452
"193",2,NA,1193.29093685292,2072.20037999368,0.3109
"194",2,NA,1108.04527774574,2171.42883737504,0.2891
"195",2,NA,978.240572873749,1935.94883620821,0.2645
"196",2,NA,1036.39371844671,1904.21864326963,0.2295
"197",2,NA,1041.18075437405,2023.32090381856,0.2075
"198",2,NA,986.330397025172,1830.95578612591,0.1997
"199",2,NA,899.084430826153,1726.8660724663,0.1866
"200",2,NA,844.215993342361,1619.12058232389,0.16
