"","Dimension","lambda","ESS","ESS.sec","AR"
"171",2,NA,680.939237746353,821.741276793073,0.6434
"172",2,NA,788.401469120705,889.382061917636,0.6103
"173",2,NA,831.050324587679,1015.10618264963,0.5882
"174",2,NA,864.620455284769,1044.67301378801,0.552
"175",2,NA,878.288654464409,1072.8434314867,0.5276
"176",2,NA,1019.09383077327,1221.04198207502,0.5028
"177",2,NA,1025.94729398916,1254.69763229324,0.4771
"178",2,NA,1155.31356279188,1412.90104771242,0.4577
"179",2,NA,1174.9286140249,1442.17180708381,0.4325
"180",2,NA,1177.51097650144,1445.3415403892,0.4048
"181",2,NA,1210.3040099236,1478.35332426428,0.3847
"182",2,NA,1203.73282256021,1479.33946653278,0.3735
"183",2,NA,1182.3486871389,1342.84842344988,0.356
"184",2,NA,1098.65331005124,1346.9453652443,0.3381
"185",2,NA,1169.72418698717,1423.63485369161,0.3192
"186",2,NA,1089.10423389112,1341.80027377058,0.3033
"187",2,NA,1061.61601019539,1312.72636948122,0.2925
"188",2,NA,1203.90610874793,1475.98452081189,0.2875
"189",2,NA,1136.35037892715,1386.3813756005,0.2688
"190",2,NA,1019.61533715646,1245.47620141862,0.2472
"191",2,NA,1028.17548221292,1259.0007759122,0.2404
"192",2,NA,1116.95194822916,1372.68803825768,0.2321
"193",2,NA,972.272985923068,1193.46343773212,0.2223
"194",2,NA,978.687376666904,1193.98543647091,0.2173
"195",2,NA,1002.90617655342,1181.87780433161,0.2101
"196",2,NA,896.816027883511,1010.54601527885,0.1911
"197",2,NA,934.190405991102,1126.03821550578,0.1873
"198",2,NA,872.78935855864,1016.5629708486,0.1866
"199",2,NA,898.031625342251,1094.25576178173,0.1805
"200",2,NA,824.451074550476,1000.94955356453,0.1642
"201",2,NA,1.8914354675748,2.2992177310239,0.9996
"202",2,NA,10.2753012627922,12.5667441961001,0.9579
"203",2,NA,44.2119306325775,54.268147982731,0.9206
"204",2,NA,100.464299406943,123.164654401699,0.8908
"205",2,NA,182.419888492014,221.748855348091,0.8519
"206",2,NA,250.587494252968,302.767677599936,0.8132
"207",2,NA,292.640462899832,356.583781263352,0.7776
"208",2,NA,445.332902013709,540.035114207303,0.7373
"209",2,NA,491.085504618677,586.299916361234,0.7098
"210",2,NA,632.327617510668,770.521487170139,0.6737
"211",2,NA,675.84886995975,781.733028808624,0.644
"212",2,NA,737.77893744999,894.671224479352,0.6138
"213",2,NA,767.258836538386,934.941368441935,0.5776
"214",2,NA,900.711653488668,1100.23219644457,0.5554
"215",2,NA,861.600071110273,1033.57450120669,0.5172
"216",2,NA,1097.20417154707,1302.18208377543,0.5107
"217",2,NA,1070.80661583655,1257.46485274935,0.467
"218",2,NA,1095.37867993193,1278.78754898858,0.4526
"219",2,NA,1192.82145106141,1390.97568599183,0.4381
"220",2,NA,1177.75319960395,1412.83306404201,0.4077
"221",2,NA,1105.14944519056,1353.25341056995,0.3933
"222",2,NA,1018.06506123311,1243.58251494902,0.3668
"223",2,NA,1176.38566905941,1438.6642372504,0.3485
"224",2,NA,1219.52905516718,1487.81293979752,0.3404
"225",2,NA,1251.06346599251,1537.50332918522,0.3176
"226",2,NA,1168.8996804989,1342.76672419518,0.3107
"227",2,NA,1146.69727668527,1409.28842094611,0.299
"228",2,NA,1155.10668287355,1414.37433925565,0.2705
"229",2,NA,1111.85277173799,1366.41255182865,0.2669
"230",2,NA,1071.44064463768,1310.37414373939,0.2546
"231",2,NA,981.504005412189,1200.38179634676,0.2377
"232",2,NA,1061.73163896249,1292.1521210119,0.231
"233",2,NA,882.818648135649,1082.29164951414,0.2117
"234",2,NA,940.027612530712,1158.08868721491,0.2079
"235",2,NA,1014.49602264622,1234.70576010711,0.2047
"236",2,NA,988.370926271851,1208.73705826092,0.2052
"237",2,NA,928.708105631334,1135.81195075162,0.1874
"238",2,NA,932.075564255918,1145.47953997519,0.186
"239",2,NA,789.293100123631,960.588077060062,0.169
"240",2,NA,848.31428860398,1021.29892747574,0.1754
"241",2,NA,5.2587021680862,5.95212563309456,0.9999
"242",2,NA,10.9667849402367,13.2663306705248,0.9579
"243",2,NA,41.9778224459162,50.7186307425594,0.9223
"244",2,NA,77.5161906105895,93.8864070834886,0.8761
"245",2,NA,177.1922201956,218.565030307241,0.846
"246",2,NA,244.503032167578,300.862361118313,0.8086
"247",2,NA,317.261268495566,382.875360592587,0.7733
"248",2,NA,374.860302996152,454.558957260214,0.732
"249",2,NA,520.038275770696,632.898504109877,0.6972
"250",2,NA,544.947526294918,660.011974688696,0.6717
"251",2,NA,656.669188816352,789.625614079868,0.6482
"252",2,NA,683.079462863033,811.651492950146,0.6095
"253",2,NA,745.497708512495,886.857494944998,0.5783
"254",2,NA,924.944087311343,1097.70027004279,0.5514
"255",2,NA,1027.36027886423,1241.32505807019,0.5272
"256",2,NA,1109.80930204006,1270.49081122598,0.4949
"257",2,NA,1057.67842616123,1284.10324105638,0.4778
"258",2,NA,1113.54147813947,1356.9000760958,0.4536
"259",2,NA,1094.21808223459,1338.230997441,0.4369
"260",2,NA,1102.31831595071,1343.22415119589,0.4059
"261",2,NA,1094.6550872852,1329.04077168232,0.393
"262",2,NA,1207.25710667796,1456.93317768318,0.3701
"263",2,NA,1226.11199429717,1492.2085720404,0.3566
"264",2,NA,1277.93412783332,1557.16512993007,0.3355
"265",2,NA,1105.72295752766,1342.43262163699,0.3272
"266",2,NA,1264.58294945424,1540.89669405175,0.3111
"267",2,NA,1244.03490358739,1515.86414619857,0.2898
"268",2,NA,1170.19363995623,1427.66784186146,0.2857
"269",2,NA,1170.79153562076,1428.39729071837,0.2703
"270",2,NA,1037.43431054657,1264.11675353881,0.2575
"271",2,NA,1064.44482403892,1304.95285334854,0.2421
"272",2,NA,1006.84574571749,1229.83138263176,0.2317
"273",2,NA,963.715361635861,1174.32888992498,0.2199
"274",2,NA,1013.36619092885,1231.83764446477,0.2094
"275",2,NA,872.24711359135,1060.29472802197,0.2016
"276",2,NA,991.281292803546,1206.45336738326,0.1974
"277",2,NA,996.684179900665,1205.70679082944,0.1949
"278",2,NA,913.528487617925,1106.4141457696,0.1835
"279",2,NA,840.065402576932,1008.94456337786,0.1666
"280",2,NA,811.368262665117,987.487587818557,0.1658
"281",2,NA,1.91080287736254,2.308759197236,0.9992
"282",2,NA,16.1512094931181,19.6571394278399,0.9635
"283",2,NA,45.7091448652285,55.5636364424905,0.917
"284",2,NA,97.8462387806787,118.362908145402,0.882
"285",2,NA,164.460974986986,200.159920688023,0.8488
"286",2,NA,244.316162219386,292.380975012374,0.8066
"287",2,NA,351.246583733293,429.575304711858,0.779
