"","Dimension","lambda","ESS","ESS.sec","AR"
"73",50,NA,9001,9617.47097825397,0
"74",50,NA,9001,9546.46563008104,0
"75",50,NA,9001,9712.1866529669,0
"76",50,NA,9000.99999999999,9391.89998539703,0
"77",50,NA,9001,9566.09782254505,0
"78",50,NA,9001,9696.06301155604,0
"79",50,NA,9001,9446.16026600324,0
"80",50,NA,9001,9429.23708382203,0
"81",50,NA,1.06328946479028,1.1467783958244,0.9975
"82",50,NA,23.7264162546076,25.0582613039169,0.5704
"83",50,NA,37.7481439075374,39.6326265895911,0.2593
"84",50,NA,33.8694030650817,32.3674876310307,0.0982
"85",50,NA,16.3787440193205,16.9374453716668,0.0293
"86",50,NA,3.14380178524078,3.27093313272956,0.0064
"87",50,NA,2.07047480898407,2.08021400826009,0.0021
"88",50,NA,9001,9510.3064333048,0
"89",50,NA,9001,8878.30036756838,1e-04
"90",50,NA,9001,9382.2393714313,0
"91",50,NA,9001,9618.06637199029,0
"92",50,NA,9001,9566.15842102476,0
"93",50,NA,9001,9526.97636080086,0
"94",50,NA,9001,9735.35562982217,0
"95",50,NA,9001,9528.12567770632,0
"96",50,NA,9001,9652.29884674847,0
"97",50,NA,9001,9705.58754326042,0
"98",50,NA,9001,9669.46080970774,0
"99",50,NA,9001,9557.69661542029,0
"100",50,NA,9001,9517.90697529015,0
"101",50,NA,0.818433165818517,0.866778500133768,0.998
"102",50,NA,26.3746883993414,26.8096715983685,0.5732
"103",50,NA,49.1057149257049,50.3445524682991,0.2666
"104",50,NA,34.297962366239,36.0959780579267,0.1015
"105",50,NA,19.1765720669734,19.0552298528327,0.0339
"106",50,NA,6.75706498101831,7.20083720287499,0.0072
"107",50,NA,1.40888713219165,1.14718268960553,5e-04
"108",50,NA,1.16203667027,0.979582458820937,2e-04
"109",50,NA,9001,9570.30760611823,0
"110",50,NA,9001,9338.00773893797,0
"111",50,NA,9001,9533.05790296075,0
"112",50,NA,9001,9761.36045065802,0
"113",50,NA,9001,9774.87689245699,0
"114",50,NA,9001,9577.2754611449,0
"115",50,NA,9001,9632.22068447498,0
"116",50,NA,9001,9646.54735448322,0
"117",50,NA,9001,9649.03011234944,0
"118",50,NA,9001,9313.41879403178,0
"119",50,NA,9001,9693.38923755279,0
"120",50,NA,9001,9480.71328203849,0
"121",50,NA,1.70543956734237,1.78732811971763,0.9977
"122",50,NA,23.1060143564773,19.3486914698523,0.5888
"123",50,NA,43.9062953250318,38.9188786734355,0.2785
"124",50,NA,32.5974713125516,30.961762018049,0.0926
"125",50,NA,15.2756796165121,16.3553634184978,0.0308
"126",50,NA,6.22565425771002,6.53165588509949,0.0073
"127",50,NA,1.47117291294818,1.29130100835405,0.0011
"128",50,NA,1.67903148442313,1.78177204207461,1e-04
"129",50,NA,9001,8869.98997334275,0
"130",50,NA,9001,9442.03771720003,0
"131",50,NA,9001,9529.31375688834,0
"132",50,NA,9001,9578.18178460024,0
"133",50,NA,9001,9507.68382945319,0
"134",50,NA,9001,9578.48798088206,0
"135",50,NA,9001,9611.89305072063,0
"136",50,NA,9001,9557.99182405748,0
"137",50,NA,9001,9383.8904663096,0
"138",50,NA,9001,9617.50282872748,0
"139",50,NA,9001,9784.08024448194,0
"140",50,NA,9001,9685.77681700049,0
"141",50,NA,1.31145629916381,1.36971288250539,0.9982
"142",50,NA,23.5187706698181,25.1649066631923,0.573
"143",50,NA,45.4240157368567,48.2148850787231,0.2621
"144",50,NA,34.8599390545769,36.9847877262978,0.1031
"145",50,NA,15.7803179117227,16.2489024481845,0.032
"146",50,NA,4.44434252051557,4.70967186056639,0.0054
"147",50,NA,2.19003541533031,2.22032954732571,0.0026
"148",50,NA,1.49259431424495,1.57834602845706,2e-04
"149",50,NA,9001,8327.4652907306,0
"150",50,NA,9001,9724.88072915231,0
"151",50,NA,9001,8982.10340108605,0
"152",50,NA,9001,8980.0395290876,0
"153",50,NA,9001,9595.03707056646,0
"154",50,NA,9001,9547.41924939084,0
"155",50,NA,9001,9525.23127585805,0
"156",50,NA,9001,9318.30827803871,0
"157",50,NA,9001,9565.56943633651,0
"158",50,NA,9001,8638.2941446064,0
"159",50,NA,9001,9513.77192508517,0
"160",50,NA,9001,9580.18942789519,0
"161",50,NA,1.40833041525275,1.48297888268464,0.9966
"162",50,NA,18.7282846946696,16.2362343303879,0.5826
"163",50,NA,44.1563059768014,45.0998832800863,0.2641
"164",50,NA,38.1178817938557,35.5897977178203,0.1069
"165",50,NA,16.5972963554227,13.1725821511605,0.0312
"166",50,NA,6.58559458698166,6.94165376870663,0.0083
"167",50,NA,1.29921942309165,1.23532947918845,8e-04
"168",50,NA,9001,9024.31003544904,0
"169",50,NA,1.47597453523709,1.5268694054805,1e-04
"170",50,NA,9001,9005.79028657182,0
"171",50,NA,9001,8580.6677682404,0
"172",50,NA,9001,9468.14006342534,0
"173",50,NA,9001,9635.23950044586,0
"174",50,NA,9001,9684.88976988179,0
"175",50,NA,9001,9602.88850372919,0
"176",50,NA,9001,9612.94056099058,0
"177",50,NA,9001,9634.3813545935,0
"178",50,NA,9001,9475.41410093206,0
"179",50,NA,9001,9504.42136639557,0
"180",50,NA,9001,9636.54053452485,0
"181",50,NA,0.957993035912458,1.00612094354834,0.9957
"182",50,NA,21.2945707287144,22.5401601923143,0.5768
"183",50,NA,42.7839518015774,45.0281537910107,0.2577
"184",50,NA,33.6350637881848,33.7941360988709,0.0987
"185",50,NA,15.2940566578799,14.6471226129149,0.0301
"186",50,NA,5.01817060630899,4.62863426436245,0.0079
"187",50,NA,9001,9428.75432071909,2e-04
"188",50,NA,1.15331077729833,1.18516435239579,5e-04
"189",50,NA,9001,9552.62768063249,0
"190",50,NA,9001,9675.77031837349,0
"191",50,NA,9001,9650.73451190118,0
"192",50,NA,9001,9562.86540076821,0
"193",50,NA,9001,9529.14298233724,0
"194",50,NA,9001,9743.22725455618,0
"195",50,NA,9001,9483.49254416703,0
"196",50,NA,9001,9502.53384690857,0
"197",50,NA,9001,9463.37914022035,0
"198",50,NA,9001,9451.13810508249,0
"199",50,NA,9001,9315.53992848688,0
"200",50,NA,9001,9393.175859695,0
